age,gender,education,family,salary,working time,contract time,autonomy,intensity,interaction,meaningful,Declared satisfaction
37,M,Primary or lower secondary education,Single adult without children,3632,39.0,short term,11,12,5,8,2
37,M,Tertiary education,Couple with children,751,50.0,long term,12,12,4,6,2
30,W,Tertiary education,Single adult without children,896,35.0,long term,15,12,5,10,2
38,W,Tertiary education,Couple without children,1799,35.0,long term,12,4,5,9,1
65,W,Primary or lower secondary education,Other type of household without children,814,30.0,long term,11,9,5,9,2
34,W,Upper secondary or post-secondary education,Other type of household without children,1293,3.0,long term,8,14,3,10,2
30,W,Tertiary education,Other type of household with children,2014,35.0,long term,8,8,5,10,2
31,M,No education completed,Other type of household with children,1893,45.0,short term,5,6,5,10,2
73,M,Tertiary education,Couple without children,2005,40.0,long term,12,13,4,8,2
69,M,Upper secondary or post-secondary education,Single adult without children,2242,35.0,long term,9,12,4,8,2
25,W,Tertiary education,Other type of household without children,870,13.0,long term,3,9,3,10,3
25,W,Tertiary education,Couple without children,1743,36.0,long term,7,8,4,8,2
30,M,Upper secondary or post-secondary education,Couple without children,1746,50.0,long term,8,6,3,8,3
49,W,Upper secondary or post-secondary education,Couple with children,3452,48.0,long term,11,8,4,10,2
72,M,Primary or lower secondary education,Couple with children,747,35.0,long term,12,5,5,8,3
34,W,Tertiary education,Couple without children,1589,40.0,long term,5,2,1,6,4
30,M,Primary or lower secondary education,Couple without children,1693,40.0,long term,9,8,3,9,2
58,W,Upper secondary or post-secondary education,Other type of household without children,2017,39.0,long term,15,13,4,10,1
48,M,Tertiary education,Couple without children,2163,35.0,long term,12,8,4,8,2
64,W,Upper secondary or post-secondary education,Single adult without children,2149,60.0,long term,3,14,1,4,2
46,W,No education completed,Single adult without children,5475,45.0,long term,14,14,2,10,1
34,M,Tertiary education,Other type of household with children,3993,50.0,long term,9,4,4,7,2
42,W,Upper secondary or post-secondary education,Single adult with children,2292,35.0,long term,3,14,5,8,3
62,M,Primary or lower secondary education,Couple with children,465,39.0,short term,9,7,5,10,2
74,M,Upper secondary or post-secondary education,Single adult with children,1752,36.0,long term,13,11,4,6,4
57,W,Tertiary education,Couple with children,3125,38.0,long term,10,10,4,8,2
31,M,Upper secondary or post-secondary education,Other type of household without children,797,38.0,long term,11,12,4,9,2
27,W,Tertiary education,Single adult with children,1354,39.0,long term,9,8,4,9,2
45,M,Tertiary education,Couple with children,4134,40.0,long term,14,11,5,10,2
53,M,Primary or lower secondary education,Other type of household with children,2469,35.0,long term,7,14,5,9,4
43,W,Tertiary education,Other type of household with children,2482,35.0,long term,13,8,3,8,2
55,M,Upper secondary or post-secondary education,Other type of household without children,1217,40.0,long term,11,13,3,7,2
48,M,Upper secondary or post-secondary education,Other type of household with children,7038,42.0,short term,9,8,4,9,2
44,W,Upper secondary or post-secondary education,Couple without children,1176,37.0,short term,14,14,5,10,1
47,W,Upper secondary or post-secondary education,Couple without children,3718,35.0,long term,8,4,3,8,3
66,W,Upper secondary or post-secondary education,Couple with children,1251,35.0,long term,15,14,5,10,2
46,W,Tertiary education,Single adult without children,775,23.0,long term,15,8,4,10,3
35,W,Upper secondary or post-secondary education,Couple with children,1255,40.0,long term,11,13,4,8,2
71,W,Tertiary education,Single adult without children,3629,36.0,long term,13,10,4,8,2
38,M,Primary or lower secondary education,Couple with children,2266,32.0,long term,7,13,4,8,2
66,M,Upper secondary or post-secondary education,Other type of household with children,1459,12.0,long term,10,14,4,9,2
25,W,Tertiary education,Single adult with children,1100,30.0,long term,10,10,5,10,2
38,M,Tertiary education,Couple with children,839,35.0,short term,3,4,3,10,2
63,M,Tertiary education,Couple with children,2377,45.0,short term,9,6,5,7,2
33,M,No education completed,Single adult without children,3111,45.0,long term,3,6,2,9,2
32,W,Tertiary education,Other type of household with children,2184,39.0,long term,6,14,4,8,2
45,M,Tertiary education,Couple with children,2361,36.0,long term,9,4,3,8,3
58,M,Tertiary education,Other type of household without children,3418,42.0,long term,9,11,5,10,2
65,W,Upper secondary or post-secondary education,Single adult without children,4242,37.0,long term,10,12,4,8,2
38,M,Upper secondary or post-secondary education,Couple with children,1890,39.0,long term,6,4,5,5,3
42,M,Tertiary education,Other type of household without children,2253,50.0,short term,10,6,4,8,2
64,W,No education completed,Other type of household with children,1025,50.0,long term,10,10,5,8,3
69,W,Upper secondary or post-secondary education,Single adult without children,1262,30.0,long term,11,11,4,10,2
28,M,Tertiary education,Other type of household without children,2935,40.0,long term,14,13,4,9,1
64,W,No education completed,Couple without children,2112,40.0,long term,14,13,4,9,1
29,W,Primary or lower secondary education,Single adult with children,1149,35.0,long term,9,14,4,8,2
65,M,Upper secondary or post-secondary education,Single adult with children,974,35.0,short term,7,6,4,8,2
58,M,Primary or lower secondary education,Couple without children,1530,30.0,long term,11,14,5,9,1
34,W,Tertiary education,Couple without children,1673,35.0,long term,8,4,4,10,2
36,W,Tertiary education,Single adult without children,1305,28.0,short term,10,12,5,9,2
28,W,Upper secondary or post-secondary education,Couple without children,2317,39.0,short term,12,8,5,10,3
40,M,Tertiary education,Couple with children,3504,25.0,short term,6,5,2,7,4
64,W,Upper secondary or post-secondary education,Single adult without children,1545,40.0,long term,7,13,4,8,2
73,M,Tertiary education,Single adult with children,6637,18.0,long term,5,14,4,10,2
51,W,Primary or lower secondary education,Couple without children,2974,35.0,short term,14,4,5,10,1
74,W,No education completed,Couple with children,1449,35.0,long term,11,4,2,10,2
42,M,Upper secondary or post-secondary education,Single adult with children,1076,25.0,long term,13,3,4,8,2
26,M,Tertiary education,Single adult with children,1495,35.0,long term,9,5,3,9,3
35,W,Upper secondary or post-secondary education,Single adult with children,2402,40.0,long term,12,12,4,8,2
52,M,Primary or lower secondary education,Couple without children,2285,40.0,long term,13,2,2,8,3
43,W,Tertiary education,Single adult without children,2072,50.0,long term,9,14,4,8,2
45,M,Tertiary education,Other type of household with children,5030,36.0,short term,12,4,4,7,1
59,M,No education completed,Other type of household without children,1307,35.0,short term,12,4,5,9,1
26,W,Upper secondary or post-secondary education,Couple without children,668,35.0,long term,3,14,3,2,3
29,W,Upper secondary or post-secondary education,Single adult with children,1416,39.0,long term,10,4,5,8,3
57,W,Tertiary education,Other type of household with children,3823,35.0,long term,15,4,5,10,2
62,M,Upper secondary or post-secondary education,Other type of household with children,1337,26.0,long term,13,7,3,9,2
34,W,Upper secondary or post-secondary education,Couple with children,727,35.0,short term,8,12,5,10,2
71,M,Primary or lower secondary education,Couple with children,2581,39.0,long term,4,6,4,10,2
34,W,Upper secondary or post-secondary education,Single adult without children,1160,38.0,long term,11,6,3,9,2
34,M,Upper secondary or post-secondary education,Single adult with children,1464,30.0,long term,9,3,3,6,4
32,M,Upper secondary or post-secondary education,Single adult with children,2361,40.0,long term,12,14,4,7,1
33,M,Upper secondary or post-secondary education,Couple without children,1543,35.0,long term,10,4,5,10,1
61,W,Primary or lower secondary education,Single adult without children,749,44.0,long term,5,5,4,7,2
60,W,Tertiary education,Other type of household with children,3343,38.0,long term,7,12,4,8,3
42,M,Tertiary education,Single adult without children,4190,50.0,long term,15,12,5,9,1
73,W,Tertiary education,Single adult with children,1709,35.0,long term,9,4,4,10,2
67,W,Primary or lower secondary education,Couple with children,2724,25.0,long term,7,8,3,6,3
30,M,Tertiary education,Single adult with children,3417,38.0,short term,5,8,3,6,4
53,M,Tertiary education,Couple without children,1709,38.0,long term,6,4,3,8,3
31,M,Tertiary education,Couple with children,3663,25.0,long term,10,12,5,10,2
68,W,Primary or lower secondary education,Other type of household without children,2703,40.0,long term,15,14,5,10,2
73,W,Upper secondary or post-secondary education,Other type of household without children,1212,37.0,long term,14,14,5,10,1
54,M,Primary or lower secondary education,Single adult with children,1218,39.0,short term,8,6,4,8,2
66,M,Tertiary education,Couple without children,7693,40.0,long term,12,14,5,10,2
39,M,Upper secondary or post-secondary education,Couple with children,3467,35.0,long term,11,4,2,10,2
44,W,Tertiary education,Single adult without children,2948,39.0,long term,10,12,3,9,2
30,W,Tertiary education,Couple with children,3186,39.0,long term,9,7,3,9,3
41,W,Upper secondary or post-secondary education,Couple with children,3415,35.0,long term,12,14,4,10,1
73,M,Upper secondary or post-secondary education,Single adult without children,5574,40.0,short term,11,13,3,10,2
15,W,Upper secondary or post-secondary education,Couple without children,1905,60.0,long term,15,4,5,9,2
74,M,Tertiary education,Single adult with children,3630,35.0,long term,9,7,4,10,2
49,W,Tertiary education,Other type of household without children,2918,23.0,long term,15,8,4,10,3
50,W,Upper secondary or post-secondary education,Couple with children,1070,55.0,long term,13,3,2,9,3
65,W,Upper secondary or post-secondary education,Single adult with children,1092,24.0,long term,5,3,4,5,4
39,W,Tertiary education,Couple without children,1638,40.0,long term,10,10,3,8,2
62,M,Upper secondary or post-secondary education,Couple with children,1809,40.0,short term,7,14,5,8,2
21,M,Tertiary education,Couple with children,776,55.0,short term,9,7,3,8,2
29,M,Tertiary education,Couple with children,1410,35.0,long term,10,14,4,8,1
46,W,Upper secondary or post-secondary education,Other type of household with children,1283,4.0,long term,3,9,4,6,2
38,M,Upper secondary or post-secondary education,Other type of household without children,2985,39.0,long term,12,10,5,9,3
20,M,Tertiary education,Other type of household with children,1321,39.0,long term,9,11,5,9,2
55,W,Upper secondary or post-secondary education,Couple with children,2346,40.0,short term,12,12,4,8,2
67,M,Upper secondary or post-secondary education,Single adult without children,2028,37.0,long term,11,14,5,10,2
59,W,Upper secondary or post-secondary education,Couple with children,1369,45.0,long term,13,9,4,8,1
31,W,Tertiary education,Single adult with children,1405,55.0,long term,10,9,5,9,2
26,W,Tertiary education,Single adult without children,604,50.0,short term,9,12,4,8,2
65,M,Tertiary education,Couple with children,1271,37.0,long term,13,12,5,8,1
54,M,Upper secondary or post-secondary education,Single adult with children,1200,18.0,long term,5,12,1,7,4
36,W,Upper secondary or post-secondary education,Couple with children,1964,17.0,long term,4,7,3,7,2
71,W,No education completed,Single adult with children,2872,17.0,long term,10,13,4,10,2
